"pitches","player_id","player_name","total_pitches","pitch_percent","ba","iso","babip","slg","woba","xwoba","xba","hits","abs","launch_speed","launch_angle","spin_rate","velocity","effective_speed","whiffs","swings","takes","eff_min_vel","release_extension","pos3_int_start_distance","pos4_int_start_distance","pos5_int_start_distance","pos6_int_start_distance","pos7_int_start_distance","pos8_int_start_distance","pos9_int_start_distance"
"1744",649557,"Aledmys Diaz","1744","100.00","0.300","0.210","0.312","0.510","0.376","0.322","0.248","121","404","85.2","14.7","2183","89.3","88.49","138","778","927","-0.8","6.06","107","149","108","145","303","317","292"
"1740",460576,"Carlos Gomez","1740","100.00","0.231","0.153","0.313","0.384","0.299","0.271","0.206","95","411","80.4","14.1","2190","87.9","87.42","302","907","808","-0.5","6.11","104","149","105","145","299","322","292"
"1733",596146,"Max Kepler","1733","100.00","0.235","0.189","0.261","0.424","0.318","0.295","0.235","93","396","84.1","13.8","2209","88.5","87.96","157","745","970","-0.5","6.03","113","147","109","149","293","317","293"
"1729",592206,"Nicholas Castellanos","1729","100.00","0.285","0.212","0.345","0.496","0.354","0.379","0.283","117","411","83.4","17.7","2195","88.2","87.66","272","932","792","-0.5","6.04","107","151","116","145","303","320","292"
"1726",581527,"Devon Travis","1726","100.00","0.300","0.154","0.358","0.454","0.341","0.295","0.256","123","410","81.9","14.7","2245","89.2","88.65","152","850","870","-0.6","6.10","104","149","108","145","301","316","280"
"1722",541645,"Avisail Garcia","1722","100.00","0.245","0.140","0.309","0.385","0.306","0.324","0.255","101","413","84.3","11.5","2240","88.8","88.05","311","942","776","-0.8","6.03","108","149","114","144","300","317","287"
"1721",502210,"Josh Reddick","1721","100.00","0.281","0.123","0.306","0.405","0.332","0.332","0.278","112","398","83.0","19.7","2176","88.7","88.22","120","753","946","-0.5","6.06","114","149","117","148","291","316","298"
"1700",576397,"Jedd Gyorko","1700","100.00","0.243","0.253","0.244","0.495","0.343","0.340","0.247","97","400","84.4","19.3","2194","88.9","88.21","218","827","869","-0.7","6.08","107","151","115","146","302","320","295"
"1696",444379,"John Jaso","1696","100.00","0.268","0.145","0.314","0.413","0.339","0.335","0.266","102","380","83.1","11.6","2174","89.0","88.51","119","689","1000","-0.5","6.14","116","149","115","150","289","313","296"
"1688",493114,"Norichika Aoki","1688","100.00","0.283","0.106","0.309","0.388","0.325","0.279","0.237","118","417","83.2","8.3","2181","88.7","87.78","101","798","870","-0.9","6.01","104","145","92","143","269","303","293"
"1684",446308,"Matt Wieters","1684","100.00","0.243","0.165","0.265","0.409","0.310","0.333","0.262","103","423","83.9","18.5","2184","88.4","88.08","202","855","815","-0.3","6.01","112","156","122","148","296","320","296"
"1683",595879,"Javier Baez","1683","100.00","0.273","0.150","0.336","0.423","0.321","0.280","0.227","115","421","83.4","15.7","2205","88.3","87.88","253","878","768","-0.4","6.10","107","150","108","144","297","316","294"
"1680",458675,"Colby Rasmus","1680","100.00","0.206","0.149","0.257","0.355","0.284","0.306","0.217","76","369","83.8","20.1","2187","88.0","87.49","265","784","885","-0.5","6.08","112","152","117","148","295","324","297"
"1668",449181,"Paulo Orlando","1668","100.00","0.302","0.103","0.380","0.405","0.320","0.301","0.265","138","457","83.9","12.2","2217","89.4","88.82","236","931","715","-0.6","6.06","105","149","103","145","303","318","290"
"1667",431094,"Aaron Hill","1667","100.00","0.262","0.116","0.284","0.378","0.317","0.312","0.258","99","378","83.1","20.3","2201","88.6","88.01","118","703","951","-0.6","6.03","107","150","111","145","295","313","288"
"1661",543590,"Kirk Nieuwenhuis","1661","100.00","0.208","0.176","0.300","0.384","0.316","0.313","0.205","70","336","85.0","14.8","2145","88.8","88.48","255","683","964","-0.3","6.10","113","147","111","149","292","312","299"
"1652",543068,"C.J. Cron","1652","100.00","0.278","0.189","0.302","0.467","0.340","0.338","0.271","113","407","83.7","17.5","2236","88.2","87.14","200","862","777","-1.1","5.92","107","151","115","145","307","321","295"
"1641",430947,"Erick Aybar","1641","100.00","0.243","0.077","0.283","0.320","0.279","0.257","0.220","101","415","80.6","7.1","2174","88.9","88.38","129","808","790","-0.5","6.03","107","145","97","144","282","309","290"
"1638",456422,"Michael Bourn","1638","100.00","0.264","0.107","0.336","0.371","0.298","0.264","0.228","99","375","79.8","10.2","2208","89.0","88.72","157","674","950","-0.3","6.05","106","145","95","147","276","309","296"
"1624",572008,"Chris Owings","1624","100.00","0.277","0.140","0.334","0.416","0.318","0.297","0.258","121","437","83.9","13.3","2231","88.3","87.97","180","831","760","-0.3","5.99","106","148","103","145","299","312","287"
"1620",543257,"Robbie Grossman","1620","100.00","0.279","0.162","0.363","0.441","0.367","0.333","0.250","93","333","81.8","18.5","2180","89.0","88.37","149","608","1003","-0.6","6.04","111","149","107","147","292","314","289"
"1612",452252,"Adam Lind","1612","100.00","0.239","0.192","0.259","0.431","0.310","0.339","0.264","96","401","87.2","16.3","2181","88.3","87.34","175","768","833","-1.0","5.97","113","157","128","150","291","319","299"
"1611",595281,"Kevin Kiermaier","1611","100.00","0.246","0.164","0.278","0.410","0.327","0.306","0.233","90","366","81.7","18.9","2177","88.2","87.50","168","698","883","-0.7","6.06","106","146","99","148","287","320","296"
"1610",518618,"Derek Dietrich","1610","100.00","0.279","0.145","0.343","0.425","0.353","0.346","0.256","98","351","80.9","16.6","2157","88.6","88.02","150","752","825","-0.6","6.06","114","147","111","148","290","313","296"
"1607",607054,"Jace Peterson","1607","100.00","0.254","0.111","0.296","0.366","0.322","0.328","0.258","89","350","83.7","9.1","2197","89.3","88.88","116","652","939","-0.4","6.08","110","146","99","146","286","312","297"
"1598",465041,"Francisco Cervelli","1598","100.00","0.264","0.058","0.329","0.322","0.324","0.330","0.248","86","326","83.0","9.7","2190","89.7","89.19","134","606","978","-0.5","6.15","107","149","112","146","300","313","284"
"1596",641313,"Tim Anderson","1596","100.00","0.283","0.149","0.375","0.432","0.316","0.279","0.243","116","410","82.6","10.4","2211","88.4","87.65","246","802","785","-0.8","6.06","104","148","101","143","294","313","283"
"1590",500208,"Yangervis Solarte","1590","100.00","0.286","0.180","0.306","0.467","0.350","0.312","0.256","116","405","83.4","15.3","2174","88.2","87.95","136","801","780","-0.2","6.10","112","149","114","148","292","316","297"
"1590",502082,"Lonnie Chisenhall","1590","100.00","0.286","0.153","0.328","0.439","0.331","0.294","0.252","110","385","79.9","21.4","2206","88.9","88.77","157","901","677","-0.1","6.12","113","147","109","147","286","313","295"
"1584",592743,"Andrelton Simmons","1584","100.00","0.281","0.085","0.298","0.366","0.306","0.302","0.272","126","448","83.0","8.9","2207","88.6","87.87","94","753","824","-0.7","5.99","105","149","104","144","301","315","284"
"1584",519237,"Cameron Rupp","1584","100.00","0.252","0.195","0.315","0.447","0.324","0.321","0.248","98","389","86.5","14.3","2215","90.2","89.66","230","758","820","-0.5","6.18","109","153","117","147","298","318","289"
"1563",407812,"Matt Holliday","1563","100.00","0.246","0.215","0.253","0.461","0.339","0.354","0.268","94","382","88.3","14.7","2194","89.9","89.11","157","755","796","-0.8","6.06","108","150","117","147","309","322","299"
"1560",608671,"Travis Jankowski","1560","100.00","0.245","0.069","0.343","0.313","0.294","0.272","0.220","82","335","78.4","4.0","2200","89.1","88.73","129","610","915","-0.4","6.10","107","146","96","146","278","308","296"
"1552",476883,"Pedro Alvarez","1552","100.00","0.249","0.255","0.282","0.504","0.353","0.359","0.263","84","337","87.3","18.6","2168","87.5","87.19","228","711","836","-0.3","6.01","114","163","134","149","299","322","299"
"1529",541650,"Hernan Perez","1529","100.00","0.272","0.156","0.322","0.428","0.314","0.278","0.241","110","404","84.3","16.8","2174","88.9","88.66","214","822","699","-0.2","6.14","108","149","109","146","298","313","288"
"1528",489149,"Logan Morrison","1528","100.00","0.238","0.176","0.278","0.414","0.322","0.340","0.258","84","353","84.9","16.4","2194","88.2","87.55","173","710","807","-0.7","6.04","114","160","127","148","296","323","301"
"1523",628356,"Jung Ho Kang","1523","100.00","0.255","0.258","0.273","0.513","0.372","0.364","0.255","81","318","84.3","12.9","2200","88.4","87.84","147","620","888","-0.6","6.17","108","150","114","145","301","317","294"
"1515",571980,"Tyler Naquin","1515","100.00","0.296","0.218","0.411","0.514","0.380","0.330","0.248","95","321","82.8","17.5","2237","89.4","89.32","241","769","727","-0.1","6.11","112","147","104","146","287","313","296"
"1512",488771,"Jason Castro","1512","100.00","0.210","0.167","0.297","0.377","0.303","0.315","0.219","69","329","82.8","12.9","2179","88.2","87.75","210","664","847","-0.4","6.05","114","155","118","148","289","320","298"
"1511",571466,"Tucker Barnhart","1511","100.00","0.257","0.122","0.298","0.378","0.310","0.313","0.262","97","378","81.8","12.4","2152","88.9","88.35","147","706","770","-0.6","6.02","111","147","109","146","286","309","289"
"1510",457727,"Cameron Maybin","1510","100.00","0.315","0.103","0.383","0.418","0.356","0.301","0.249","110","349","82.2","10.3","2193","89.6","89.17","129","632","867","-0.4","6.12","105","148","104","144","301","317","284"
"1488",472528,"Luis Valbuena","1488","100.00","0.260","0.199","0.315","0.459","0.353","0.327","0.228","76","292","81.0","17.7","2150","87.7","87.06","162","638","825","-0.6","6.07","113","154","114","147","291","322","297"
"1460",543434,"Brett Lawrie","1460","100.00","0.248","0.165","0.325","0.413","0.317","0.290","0.223","87","351","83.9","23.0","2234","88.4","87.51","203","688","762","-0.9","5.99","106","148","110","143","298","316","287"
"1458",572114,"Ryan Schimpf","1458","100.00","0.217","0.315","0.260","0.533","0.367","0.339","0.191","60","276","84.9","30.5","2189","88.6","88.29","177","625","811","-0.3","6.11","115","148","117","150","294","319","300"
"1455",543510,"James McCann","1455","100.00","0.221","0.137","0.283","0.358","0.276","0.297","0.222","76","344","82.4","18.9","2202","88.8","88.47","190","671","776","-0.3","6.10","107","150","111","146","300","318","288"
"1448",400085,"Ichiro Suzuki","1448","100.00","0.291","0.086","0.329","0.376","0.325","0.298","0.258","95","327","79.5","13.5","2180","89.0","88.39","100","625","803","-0.6","5.99","111","146","98","144","274","304","293"
"1422",445055,"Jon Jay","1422","100.00","0.290","0.098","0.369","0.388","0.322","0.290","0.256","101","348","81.2","11.2","2195","89.0","88.63","160","735","675","-0.4","6.07","116","148","101","148","278","309","296"
"1420",476704,"Jed Lowrie","1420","100.00","0.263","0.059","0.316","0.322","0.288","0.294","0.253","89","338","81.1","17.4","2170","88.4","87.93","118","657","760","-0.5","6.09","111","148","110","148","285","312","292"
"1411",622110,"Matt Duffy","1411","100.00","0.258","0.099","0.290","0.357","0.295","0.312","0.262","86","333","83.6","12.5","2227","88.9","88.50","99","639","762","-0.4","6.07","107","149","111","145","299","314","283"
"1410",624424,"Michael Conforto","1410","100.00","0.220","0.194","0.267","0.414","0.317","0.329","0.233","67","304","85.1","15.8","2200","88.4","87.70","146","620","780","-0.7","6.04","114","152","125","149","294","316","299"
"1407",500871,"Eduardo Escobar","1407","100.00","0.236","0.102","0.280","0.338","0.273","0.286","0.243","83","352","82.2","20.5","2206","89.1","88.54","137","705","694","-0.6","6.03","108","147","105","146","288","310","287"
"1406",571788,"Brock Holt","1406","100.00","0.255","0.128","0.294","0.383","0.311","0.302","0.252","74","290","81.7","13.1","2203","88.8","87.98","60","539","863","-0.8","5.96","109","145","102","146","272","308","299"
"1403",455104,"Chris Iannetta","1403","100.00","0.210","0.119","0.266","0.329","0.285","0.320","0.240","62","295","83.2","21.6","2209","88.8","87.90","170","640","759","-0.9","5.99","107","151","116","145","296","316","290"
"1392",547957,"Hyun Soo Kim","1392","100.00","0.302","0.118","0.345","0.420","0.358","0.349","0.275","92","305","86.2","12.4","2212","88.4","88.07","85","549","836","-0.3","6.02","113","149","115","148","286","316","296"
"1382",543305,"Aaron Hicks","1382","100.00","0.216","0.119","0.247","0.335","0.273","0.286","0.227","71","328","84.8","14.3","2142","88.0","87.30","156","627","748","-0.7","6.00","109","148","104","147","291","315","288"
"1375",425902,"Prince Fielder","1375","100.00","0.212","0.123","0.236","0.335","0.281","0.323","0.250","69","325","84.3","16.4","2132","87.4","86.90","153","615","748","-0.5","6.01","112","161","128","149","297","321","300"
"1374",475253,"Justin Smoak","1374","100.00","0.217","0.174","0.295","0.391","0.313","0.330","0.227","65","299","84.6","17.6","2198","87.8","87.30","184","621","747","-0.5","6.05","113","159","129","147","298","323","298"
"1372",429667,"Ryan Howard","1372","100.00","0.196","0.257","0.205","0.453","0.301","0.353","0.245","65","331","86.0","16.2","2175","88.4","87.68","259","755","610","-0.7","6.08","116","171","142","150","297","322","301"
"1370",543939,"Kolten Wong","1370","100.00","0.240","0.115","0.268","0.355","0.306","0.305","0.240","75","313","81.7","16.8","2169","88.7","87.86","113","637","711","-0.8","6.02","112","146","103","149","291","317","299"
"1350",425900,"Dioner Navarro","1350","100.00","0.207","0.115","0.248","0.322","0.260","0.259","0.209","63","304","80.1","21.7","2174","88.3","87.51","142","607","739","-0.8","6.05","111","154","116","148","290","316","291"
"1346",519184,"Ben Revere","1346","100.00","0.217","0.083","0.234","0.300","0.249","0.254","0.225","76","350","80.1","7.0","2186","89.7","89.39","49","521","812","-0.3","6.10","106","145","91","145","273","302","292"
"1341",527038,"Wilmer Flores","1341","100.00","0.267","0.202","0.268","0.469","0.340","0.313","0.253","82","307","82.4","23.5","2216","88.9","88.39","111","653","685","-0.5","6.14","107","150","111","146","297","315","291"
"1337",571431,"Matt Adams","1337","100.00","0.249","0.222","0.286","0.471","0.335","0.333","0.243","74","297","84.9","22.1","2135","89.0","88.27","182","680","653","-0.7","6.11","115","160","126","149","302","322","304"
"1335",446481,"Sean Rodriguez","1335","100.00","0.270","0.240","0.344","0.510","0.367","0.344","0.243","81","300","85.1","18.5","2213","88.3","87.74","231","633","687","-0.6","6.08","108","149","110","144","300","316","290"
"1332",435559,"Kurt Suzuki","1332","100.00","0.258","0.145","0.276","0.403","0.306","0.291","0.248","89","345","83.0","17.1","2228","89.4","88.76","102","639","685","-0.6","6.01","105","150","110","145","297","310","279"
"1332",488721,"Peter Bourjos","1332","100.00","0.251","0.138","0.323","0.389","0.293","0.246","0.211","89","355","81.3","15.1","2203","89.1","88.50","205","709","598","-0.6","6.12","106","149","99","144","293","310","282"
"1322",571830,"Tommy Joseph","1322","100.00","0.257","0.248","0.267","0.505","0.344","0.346","0.259","81","315","84.1","21.6","2191","89.6","89.11","155","670","648","-0.5","6.19","107","151","116","146","297","318","289"
"1317",452095,"Tyler Flowers","1317","100.00","0.270","0.149","0.366","0.420","0.343","0.347","0.248","76","281","86.0","15.8","2219","89.2","88.64","172","600","702","-0.6","6.03","107","150","115","145","300","316","292"
"1313",592696,"Eddie Rosario","1313","100.00","0.269","0.152","0.338","0.421","0.308","0.274","0.225","90","335","82.7","16.2","2196","87.7","87.31","212","744","550","-0.4","6.03","110","147","102","148","289","313","292"
"1310",467827,"Gerardo Parra","1310","100.00","0.253","0.147","0.297","0.399","0.289","0.285","0.249","93","368","82.9","9.6","2184","87.9","87.68","152","714","575","-0.2","5.98","113","147","101","148","292","320","305"
"1307",595777,"Jurickson Profar","1307","100.00","0.239","0.099","0.291","0.338","0.297","0.289","0.233","65","272","82.5","13.8","2166","88.3","88.08","102","541","762","-0.2","6.13","109","147","104","147","291","316","295"
"1305",621439,"Byron Buxton","1305","100.00","0.225","0.205","0.329","0.430","0.303","0.246","0.182","67","298","81.4","18.2","2225","88.7","88.12","210","610","680","-0.6","6.03","101","147","98","142","298","313","284"
"1301",459964,"Matt Joyce","1301","100.00","0.242","0.221","0.285","0.463","0.383","0.370","0.234","56","231","85.1","15.8","2176","88.3","87.82","156","488","792","-0.5","6.14","115","150","118","149","295","316","295"
"1301",461858,"Trevor Plouffe","1301","100.00","0.260","0.160","0.284","0.420","0.314","0.327","0.260","83","319","85.2","16.2","2221","89.0","88.39","117","587","709","-0.6","5.99","107","150","113","145","301","317","289"
"1291",624577,"Yasiel Puig","1291","100.00","0.263","0.153","0.306","0.416","0.324","0.306","0.242","88","334","84.5","16.9","2218","89.6","89.00","190","670","613","-0.6","6.03","107","150","114","145","302","318","297"
"1281",571506,"Justin Bour","1281","100.00","0.264","0.211","0.278","0.475","0.357","0.382","0.284","74","280","87.2","14.9","2122","88.4","87.83","136","549","698","-0.6","6.03","113","157","127","149","300","319","301"
"1274",543829,"Dee Gordon","1274","100.00","0.267","0.067","0.317","0.334","0.285","0.227","0.205","87","326","77.6","8.4","2193","89.0","88.39","105","618","633","-0.6","6.00","104","144","90","142","273","303","291"
"1272",493193,"Dae-Ho Lee","1272","100.00","0.253","0.174","0.294","0.427","0.323","0.333","0.270","74","293","82.8","12.1","2210","88.4","87.28","142","602","660","-1.1","5.95","107","150","116","146","299","319","291"
"1258",593160,"Whit Merrifield","1258","100.00","0.283","0.109","0.361","0.392","0.315","0.291","0.245","88","311","84.3","16.9","2200","89.4","88.88","122","599","648","-0.5","6.09","105","148","104","144","299","314","286"
"1253",430637,"Kelly Johnson","1253","100.00","0.247","0.145","0.281","0.391","0.307","0.322","0.261","75","304","83.8","16.3","2202","89.0","88.44","129","593","650","-0.6","6.04","114","148","113","149","290","314","297"
"1250",429711,"Franklin Gutierrez","1250","100.00","0.246","0.206","0.309","0.452","0.339","0.368","0.259","61","248","87.1","14.3","2164","88.2","87.29","172","524","722","-0.9","5.95","106","150","113","144","298","319","294"
"1248",425766,"James Loney","1248","100.00","0.265","0.131","0.275","0.397","0.308","0.320","0.283","91","343","83.5","15.0","2156","89.7","89.19","74","631","605","-0.5","6.14","114","151","118","150","287","314","298"
"1246",425796,"Jeff Francoeur","1246","100.00","0.254","0.124","0.333","0.378","0.296","0.285","0.234","78","307","83.5","14.1","2208","88.7","87.89","224","702","536","-0.8","5.95","108","150","115","145","298","318","294"
"1245",485567,"Ezequiel Carrera","1245","100.00","0.248","0.107","0.311","0.356","0.298","0.273","0.214","67","270","79.6","7.5","2192","88.4","87.83","120","528","695","-0.6","6.09","104","145","94","145","280","311","296"
"1236",573135,"Tyler Saladino","1236","100.00","0.282","0.128","0.329","0.409","0.315","0.278","0.245","84","298","81.7","14.1","2235","89.9","89.20","99","595","632","-0.7","6.10","104","148","104","144","296","313","282"
"1232",607208,"Trea Turner","1232","100.00","0.342","0.225","0.388","0.567","0.401","0.340","0.286","105","307","85.2","13.1","2200","88.7","88.12","137","582","647","-0.6","6.01","107","150","101","145","298","309","289"
"1221",543213,"Johnny Giavotella","1221","100.00","0.260","0.116","0.276","0.376","0.286","0.290","0.270","90","346","82.6","11.7","2189","88.6","87.78","96","586","631","-0.8","5.99","104","148","102","143","299","311","281"
"1221",572073,"Joey Rickard","1221","100.00","0.268","0.109","0.320","0.377","0.305","0.275","0.228","69","257","80.1","16.0","2184","88.4","87.93","73","501","714","-0.5","5.97","104","148","104","143","296","311","280"
"1210",425509,"Jhonny Peralta","1210","100.00","0.260","0.149","0.294","0.408","0.312","0.319","0.254","75","289","84.5","12.9","2168","89.5","89.09","114","559","650","-0.4","6.23","107","150","116","146","300","319","293"
"1210",446386,"Brandon Guyer","1210","100.00","0.266","0.157","0.300","0.423","0.353","0.329","0.247","78","293","81.4","15.7","2213","88.4","87.83","117","599","571","-0.6","6.07","106","151","106","145","297","319","289"
"1209",502481,"Jarrod Dyson","1209","100.00","0.278","0.110","0.315","0.388","0.316","0.274","0.241","83","299","78.7","8.2","2193","89.3","88.81","70","530","642","-0.5","6.08","101","142","89","141","277","307","293"
"1208",570717,"Ramon Flores","1208","100.00","0.205","0.056","0.254","0.261","0.256","0.276","0.219","51","249","80.9","14.2","2167","89.0","88.58","86","511","681","-0.4","6.07","112","146","102","147","281","306","295"
"1196",506702,"Sandy Leon","1196","100.00","0.310","0.167","0.392","0.476","0.363","0.305","0.245","78","252","80.6","18.2","2183","88.9","88.30","101","518","668","-0.6","6.06","113","154","117","148","285","316","297"
"1193",458085,"Chris Coghlan","1193","100.00","0.190","0.141","0.234","0.331","0.281","0.292","0.211","50","263","82.8","14.9","2163","88.4","88.05","131","517","660","-0.4","6.11","113","146","108","148","283","313","296"
"1193",460026,"Nick Hundley","1193","100.00","0.260","0.180","0.302","0.439","0.329","0.308","0.248","75","289","84.4","16.6","2225","89.0","88.75","152","603","579","-0.3","5.96","108","151","114","146","305","323","294"
"1184",570267,"Domingo Santana","1184","100.00","0.259","0.190","0.363","0.449","0.349","0.355","0.264","64","247","87.9","8.9","2128","88.1","87.61","150","486","696","-0.5","6.06","107","149","112","145","298","315","292"
"1178",456665,"Steve Pearce","1178","100.00","0.288","0.205","0.318","0.492","0.377","0.365","0.268","76","264","85.8","17.9","2189","88.6","88.07","130","530","637","-0.5","6.09","105","151","116","145","300","325","294"
"1176",643603,"Tyler White","1176","100.00","0.217","0.161","0.258","0.378","0.292","0.296","0.223","54","249","84.0","21.3","2204","88.4","87.92","121","501","668","-0.5","6.05","106","150","115","145","298","320","291"
"1175",457454,"Jarrod Saltalamacchia","1175","100.00","0.171","0.175","0.222","0.346","0.281","0.295","0.171","42","246","83.9","26.0","2183","88.7","88.29","184","515","656","-0.4","6.10","113","160","125","148","297","320","296"
"1159",518614,"Daniel Descalso","1159","100.00","0.264","0.160","0.305","0.424","0.340","0.326","0.258","66","250","84.3","14.9","2185","88.9","88.87","104","463","679","0.0","6.07","114","149","106","149","291","319","302"
"1145",446381,"Darwin Barney","1145","100.00","0.269","0.104","0.310","0.373","0.307","0.288","0.247","75","279","82.6","16.0","2225","89.0","88.44","99","555","583","-0.6","6.09","105","148","106","145","296","313","280"
"1134",471083,"Miguel Montero","1134","100.00","0.216","0.141","0.249","0.357","0.309","0.302","0.207","52","241","82.0","15.8","2198","89.8","89.41","138","560","554","-0.4","6.09","115","153","116","150","290","315","300"
"1129",545350,"Jake Marisnick","1129","100.00","0.209","0.122","0.275","0.331","0.257","0.254","0.207","60","287","79.8","14.7","2187","88.4","87.70","155","591","523","-0.7","6.00","103","149","102","145","294","320","288"
"1129",575929,"Willson Contreras","1129","100.00","0.282","0.206","0.339","0.488","0.366","0.334","0.253","71","252","83.7","11.6","2218","89.2","88.90","167","535","587","-0.3","6.17","107","150","110","145","298","317","294"
"1128",519295,"Jake Smolinski","1128","100.00","0.238","0.107","0.257","0.345","0.287","0.313","0.258","69","290","83.6","17.6","2219","88.2","87.80","84","536","585","-0.4","6.13","105","150","112","145","299","318","290"
"1128",572204,"Trayce Thompson","1128","100.00","0.225","0.212","0.255","0.436","0.321","0.319","0.235","53","236","83.3","16.8","2195","89.3","88.60","119","484","644","-0.7","5.98","107","151","112","145","301","315","295"
"1116",543105,"Alex Dickerson","1116","100.00","0.257","0.198","0.274","0.455","0.342","0.347","0.268","65","253","83.8","20.1","2164","88.9","88.48","103","529","574","-0.4","6.06","115","150","116","150","291","318","302"
"1107",493596,"Gordon Beckham","1107","100.00","0.212","0.135","0.245","0.347","0.285","0.305","0.233","52","245","84.7","18.6","2230","89.6","88.93","99","475","626","-0.7","5.98","106","147","109","144","298","313","285"
"1093",477165,"Brett Wallace","1093","100.00","0.189","0.129","0.271","0.318","0.288","0.308","0.207","41","217","82.6","14.7","2186","88.8","88.41","154","453","618","-0.4","6.08","117","164","132","149","292","316","301"
"1089",542993,"Billy Burns","1089","100.00","0.235","0.061","0.264","0.296","0.252","0.235","0.220","73","311","78.2","11.1","2163","88.0","87.54","68","555","508","-0.5","6.06","101","141","91","140","271","303","284"
"1088",527043,"Jefry Marte","1088","100.00","0.252","0.229","0.267","0.481","0.338","0.319","0.246","65","258","85.4","15.3","2204","88.1","87.24","134","501","582","-0.9","5.97","105","150","113","145","303","318","292"
"1087",457477,"Alejandro De Aza","1087","100.00","0.205","0.115","0.259","0.321","0.280","0.315","0.241","48","234","82.4","16.5","2216","89.2","88.54","114","466","608","-0.7","6.09","110","146","100","148","284","311","296"
"1080",453400,"Chris Johnson","1080","100.00","0.222","0.107","0.306","0.329","0.273","0.313","0.260","54","243","85.8","11.4","2171","88.4","87.85","153","519","553","-0.6","6.05","109","150","115","146","300","315","287"
"1078",453923,"Gregor Blanco","1078","100.00","0.223","0.087","0.277","0.310","0.280","0.276","0.217","54","242","80.1","17.1","2177","88.8","88.37","84","455","596","-0.4","6.04","109","144","98","146","279","311","297"
"1075",592387,"Ryon Healy","1075","100.00","0.305","0.219","0.352","0.524","0.368","0.349","0.286","82","269","84.7","15.6","2238","88.5","88.06","105","478","592","-0.4","6.12","106","151","116","146","304","320","292"
"1068",624585,"Jorge Soler","1068","100.00","0.238","0.198","0.276","0.436","0.336","0.325","0.222","54","227","85.7","19.9","2191","88.3","87.76","156","482","583","-0.5","6.08","106","150","115","145","298","317","297"
"1068",542979,"Keon Broxton","1068","100.00","0.242","0.188","0.373","0.430","0.345","0.319","0.214","50","207","84.9","14.4","2191","89.0","88.79","168","452","602","-0.2","6.20","104","148","104","145","297","311","289"
"1067",408314,"Jose Reyes","1067","100.00","0.267","0.176","0.302","0.443","0.335","0.300","0.244","68","255","80.7","21.8","2164","89.6","89.01","97","479","579","-0.6","6.15","109","147","96","148","285","310","292"
"1066",592200,"Curt Casali","1066","100.00","0.186","0.150","0.250","0.336","0.270","0.277","0.200","42","226","81.3","21.1","2209","88.2","87.58","147","472","587","-0.6","6.08","108","151","115","146","299","320","290"
"1058",518595,"Travis d'Arnaud","1058","100.00","0.247","0.076","0.293","0.323","0.283","0.287","0.238","62","251","84.1","14.6","2241","89.5","88.89","79","485","566","-0.6","6.18","106","150","113","146","296","315","291"
"1057",456714,"Billy Butler","1057","100.00","0.284","0.132","0.320","0.416","0.330","0.388","0.319","71","250","85.2","9.8","2210","87.7","87.13","101","480","574","-0.6","6.06","106","151","117","146","300","319","290"
"1057",430605,"Ryan Raburn","1057","100.00","0.220","0.184","0.292","0.404","0.312","0.283","0.196","49","223","85.2","16.2","2207","88.8","88.67","155","484","570","-0.1","5.99","106","150","112","145","307","325","298"
"1054",593871,"Jorge Polanco","1054","100.00","0.282","0.143","0.328","0.424","0.328","0.306","0.266","69","245","82.8","20.0","2178","89.2","88.71","79","450","597","-0.5","6.10","109","148","100","147","288","310","287"
"1045",605113,"Nick Ahmed","1045","100.00","0.218","0.081","0.258","0.299","0.251","0.271","0.229","62","284","82.8","14.1","2219","88.0","87.91","115","539","485","-0.1","6.02","105","149","103","145","297","316","289"
"1042",666560,"ByungHo Park","1042","100.00","0.191","0.219","0.230","0.409","0.296","0.341","0.224","41","215","84.1","14.6","2198","88.2","87.44","169","477","560","-0.8","5.97","107","150","115","145","300","317","290"
"1042",594824,"Greg Garcia","1042","100.00","0.276","0.093","0.346","0.369","0.349","0.335","0.251","59","214","80.0","12.5","2170","89.5","88.97","64","400","618","-0.5","6.11","112","146","101","147","284","312","295"
"1041",594988,"Scott Schebler","1041","100.00","0.265","0.167","0.312","0.432","0.334","0.312","0.250","68","257","84.8","12.6","2143","89.4","88.94","162","535","487","-0.5","6.09","114","148","117","148","293","314","296"
"1037",542208,"Carlos Perez","1037","100.00","0.209","0.116","0.236","0.325","0.243","0.254","0.222","56","268","79.5","14.8","2221","88.8","88.02","104","480","543","-0.8","6.03","107","150","110","145","299","315","284"
"1036",489267,"Adam Rosales","1036","100.00","0.229","0.266","0.308","0.495","0.346","0.304","0.199","49","214","82.3","16.3","2210","88.5","88.01","158","439","585","-0.5","6.06","108","149","110","145","296","315","289"
"1022",607387,"Ryan Rua","1022","100.00","0.258","0.142","0.342","0.400","0.323","0.290","0.224","62","240","84.6","13.9","2155","87.6","87.19","130","460","547","-0.4","6.08","105","150","112","145","300","317","292"
"999",455117,"Martin Maldonado","999","100.00","0.202","0.149","0.234","0.351","0.307","0.322","0.216","42","208","83.0","12.0","2177","88.5","88.23","100","387","569","-0.3","6.10","109","150","110","146","297","312","286"
